
Molecule O2      

O2      _MR    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^
    0.21E+00    0.21E+00    0.21E+00    0.21E+00    0.21E+00  ^

O2      _ALT     0.25     0.75     1.25     1.75     2.25  ^
     2.75     3.25     3.75     4.25     4.75  ^
     5.25     5.75     6.25     6.75     7.25  ^
     7.75     8.25     8.75     9.25     9.75  ^
    10.25    10.75    11.25    11.75    12.25  ^
    12.75    13.25    13.75    14.25    14.75  ^
    15.25    15.75    16.25    16.75    17.25  ^
    17.75    18.25    18.75    19.25    19.75  ^
    20.25    20.75    21.25    21.75    22.25  ^
    22.75    23.25    23.75    24.25    24.75  ^
    25.25    25.75    26.25    26.75    27.25  ^
    27.75    28.25    28.75    29.25    29.75  ^
    30.25    30.75    31.25    31.75    32.25  ^
    32.75    33.25    33.75    34.25    34.75  ^
    35.25    35.75    36.25    36.75    37.25  ^
    37.75    38.25    38.75    39.25    39.75  ^
    40.25    40.75    41.25    41.75    42.25  ^
    42.75    43.25    43.75    44.25    44.75  ^
    45.25    45.75    46.25    46.75    47.25  ^
    47.75    48.25    48.75    49.25    49.75  ^
    50.25    50.75    51.25    51.75    52.25  ^
    52.75    53.25    53.75    54.25    54.75  ^
    55.25    55.75    56.25    56.75    57.25  ^
    57.75    58.25    58.75    59.25    59.75  ^
    60.25    60.75    61.25    61.75    62.25  ^
    62.75    63.25    63.75    64.25    64.75  ^
    65.25    65.75    66.25    66.75    67.25  ^
    67.75    68.25    68.75    69.25    69.75  ^
    70.25    70.75    71.25    71.75    72.25  ^
    72.75    73.25    73.75    74.25    74.75  ^
    75.25    75.75    76.25    76.75    77.25  ^
    77.75    78.25    78.75    79.25    79.75  ^
    80.25    80.75    81.25    81.75    82.25  ^
    82.75    83.25    83.75    84.25    84.75  ^
    85.25    85.75    86.25    86.75    87.25  ^
    87.75    88.25    88.75    89.25    89.75  ^
    90.25    90.75    91.25    91.75    92.25  ^
    92.75    93.25    93.75    94.25    94.75  ^
    95.25    95.75    96.25    96.75    97.25  ^
    97.75    98.25    98.75    99.25    99.75  ^

Molecule CO2     

CO2     _MR    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^
    0.36E-03    0.36E-03    0.36E-03    0.36E-03    0.36E-03  ^

CO2     _ALT     0.25     0.75     1.25     1.75     2.25  ^
     2.75     3.25     3.75     4.25     4.75  ^
     5.25     5.75     6.25     6.75     7.25  ^
     7.75     8.25     8.75     9.25     9.75  ^
    10.25    10.75    11.25    11.75    12.25  ^
    12.75    13.25    13.75    14.25    14.75  ^
    15.25    15.75    16.25    16.75    17.25  ^
    17.75    18.25    18.75    19.25    19.75  ^
    20.25    20.75    21.25    21.75    22.25  ^
    22.75    23.25    23.75    24.25    24.75  ^
    25.25    25.75    26.25    26.75    27.25  ^
    27.75    28.25    28.75    29.25    29.75  ^
    30.25    30.75    31.25    31.75    32.25  ^
    32.75    33.25    33.75    34.25    34.75  ^
    35.25    35.75    36.25    36.75    37.25  ^
    37.75    38.25    38.75    39.25    39.75  ^
    40.25    40.75    41.25    41.75    42.25  ^
    42.75    43.25    43.75    44.25    44.75  ^
    45.25    45.75    46.25    46.75    47.25  ^
    47.75    48.25    48.75    49.25    49.75  ^
    50.25    50.75    51.25    51.75    52.25  ^
    52.75    53.25    53.75    54.25    54.75  ^
    55.25    55.75    56.25    56.75    57.25  ^
    57.75    58.25    58.75    59.25    59.75  ^
    60.25    60.75    61.25    61.75    62.25  ^
    62.75    63.25    63.75    64.25    64.75  ^
    65.25    65.75    66.25    66.75    67.25  ^
    67.75    68.25    68.75    69.25    69.75  ^
    70.25    70.75    71.25    71.75    72.25  ^
    72.75    73.25    73.75    74.25    74.75  ^
    75.25    75.75    76.25    76.75    77.25  ^
    77.75    78.25    78.75    79.25    79.75  ^
    80.25    80.75    81.25    81.75    82.25  ^
    82.75    83.25    83.75    84.25    84.75  ^
    85.25    85.75    86.25    86.75    87.25  ^
    87.75    88.25    88.75    89.25    89.75  ^
    90.25    90.75    91.25    91.75    92.25  ^
    92.75    93.25    93.75    94.25    94.75  ^
    95.25    95.75    96.25    96.75    97.25  ^
    97.75    98.25    98.75    99.25    99.75  ^

Molecule H2CO    

H2CO    _MR    0.20E-09    0.21E-09    0.22E-09    0.22E-09    0.22E-09  ^
    0.21E-09    0.20E-09    0.20E-09    0.18E-09    0.17E-09  ^
    0.16E-09    0.14E-09    0.12E-09    0.10E-09    0.83E-10  ^
    0.67E-10    0.53E-10    0.41E-10    0.32E-10    0.24E-10  ^
    0.18E-10    0.14E-10    0.12E-10    0.10E-10    0.89E-11  ^
    0.81E-11    0.76E-11    0.72E-11    0.69E-11    0.67E-11  ^
    0.66E-11    0.65E-11    0.65E-11    0.66E-11    0.67E-11  ^
    0.69E-11    0.72E-11    0.76E-11    0.82E-11    0.91E-11  ^
    0.10E-10    0.11E-10    0.13E-10    0.15E-10    0.17E-10  ^
    0.19E-10    0.22E-10    0.25E-10    0.28E-10    0.32E-10  ^
    0.36E-10    0.41E-10    0.47E-10    0.52E-10    0.59E-10  ^
    0.65E-10    0.71E-10    0.77E-10    0.83E-10    0.89E-10  ^
    0.94E-10    0.99E-10    0.10E-09    0.11E-09    0.11E-09  ^
    0.11E-09    0.12E-09    0.12E-09    0.12E-09    0.12E-09  ^
    0.12E-09    0.12E-09    0.12E-09    0.12E-09    0.12E-09  ^
    0.12E-09    0.12E-09    0.11E-09    0.11E-09    0.11E-09  ^
    0.11E-09    0.10E-09    0.10E-09    0.97E-10    0.93E-10  ^
    0.89E-10    0.85E-10    0.81E-10    0.76E-10    0.72E-10  ^
    0.68E-10    0.64E-10    0.60E-10    0.56E-10    0.53E-10  ^
    0.50E-10    0.48E-10    0.46E-10    0.43E-10    0.42E-10  ^
    0.40E-10    0.39E-10    0.37E-10    0.36E-10    0.35E-10  ^
    0.35E-10    0.34E-10    0.33E-10    0.32E-10    0.32E-10  ^
    0.31E-10    0.31E-10    0.30E-10    0.30E-10    0.29E-10  ^
    0.29E-10    0.29E-10    0.28E-10    0.28E-10    0.28E-10  ^
    0.27E-10    0.27E-10    0.27E-10    0.27E-10    0.26E-10  ^
    0.26E-10    0.27E-10    0.27E-10    0.28E-10    0.30E-10  ^
    0.31E-10    0.32E-10    0.33E-10    0.35E-10    0.39E-10  ^
    0.44E-10    0.52E-10    0.66E-10    0.86E-10    0.11E-09  ^
    0.15E-09    0.20E-09    0.25E-09    0.32E-09    0.38E-09  ^
    0.45E-09    0.52E-09    0.59E-09    0.64E-09    0.68E-09  ^
    0.71E-09    0.72E-09    0.70E-09    0.68E-09    0.63E-09  ^
    0.59E-09    0.53E-09    0.47E-09    0.42E-09    0.37E-09  ^
    0.32E-09    0.28E-09    0.24E-09    0.21E-09    0.18E-09  ^
    0.15E-09    0.13E-09    0.11E-09    0.93E-10    0.79E-10  ^
    0.67E-10    0.57E-10    0.49E-10    0.42E-10    0.36E-10  ^
    0.31E-10    0.27E-10    0.23E-10    0.20E-10    0.18E-10  ^
    0.15E-10    0.14E-10    0.12E-10    0.11E-10    0.97E-11  ^
    0.87E-11    0.78E-11    0.71E-11    0.64E-11    0.59E-11  ^
    0.54E-11    0.49E-11    0.45E-11    0.42E-11    0.39E-11  ^
    0.36E-11    0.34E-11    0.32E-11    0.30E-11    0.30E-11  ^

H2CO    _ALT     0.25     0.75     1.25     1.75     2.25  ^
     2.75     3.25     3.75     4.25     4.75  ^
     5.25     5.75     6.25     6.75     7.25  ^
     7.75     8.25     8.75     9.25     9.75  ^
    10.25    10.75    11.25    11.75    12.25  ^
    12.75    13.25    13.75    14.25    14.75  ^
    15.25    15.75    16.25    16.75    17.25  ^
    17.75    18.25    18.75    19.25    19.75  ^
    20.25    20.75    21.25    21.75    22.25  ^
    22.75    23.25    23.75    24.25    24.75  ^
    25.25    25.75    26.25    26.75    27.25  ^
    27.75    28.25    28.75    29.25    29.75  ^
    30.25    30.75    31.25    31.75    32.25  ^
    32.75    33.25    33.75    34.25    34.75  ^
    35.25    35.75    36.25    36.75    37.25  ^
    37.75    38.25    38.75    39.25    39.75  ^
    40.25    40.75    41.25    41.75    42.25  ^
    42.75    43.25    43.75    44.25    44.75  ^
    45.25    45.75    46.25    46.75    47.25  ^
    47.75    48.25    48.75    49.25    49.75  ^
    50.25    50.75    51.25    51.75    52.25  ^
    52.75    53.25    53.75    54.25    54.75  ^
    55.25    55.75    56.25    56.75    57.25  ^
    57.75    58.25    58.75    59.25    59.75  ^
    60.25    60.75    61.25    61.75    62.25  ^
    62.75    63.25    63.75    64.25    64.75  ^
    65.25    65.75    66.25    66.75    67.25  ^
    67.75    68.25    68.75    69.25    69.75  ^
    70.25    70.75    71.25    71.75    72.25  ^
    72.75    73.25    73.75    74.25    74.75  ^
    75.25    75.75    76.25    76.75    77.25  ^
    77.75    78.25    78.75    79.25    79.75  ^
    80.25    80.75    81.25    81.75    82.25  ^
    82.75    83.25    83.75    84.25    84.75  ^
    85.25    85.75    86.25    86.75    87.25  ^
    87.75    88.25    88.75    89.25    89.75  ^
    90.25    90.75    91.25    91.75    92.25  ^
    92.75    93.25    93.75    94.25    94.75  ^
    95.25    95.75    96.25    96.75    97.25  ^
    97.75    98.25    98.75    99.25    99.75  ^

Molecule O       

O       _MR    0.55E-16    0.65E-16    0.77E-16    0.92E-16    0.11E-15  ^
    0.13E-15    0.16E-15    0.19E-15    0.23E-15    0.27E-15  ^
    0.32E-15    0.37E-15    0.43E-15    0.49E-15    0.56E-15  ^
    0.64E-15    0.72E-15    0.81E-15    0.91E-15    0.10E-14  ^
    0.11E-14    0.13E-14    0.16E-14    0.19E-14    0.23E-14  ^
    0.27E-14    0.33E-14    0.41E-14    0.50E-14    0.62E-14  ^
    0.76E-14    0.95E-14    0.12E-13    0.15E-13    0.20E-13  ^
    0.27E-13    0.38E-13    0.54E-13    0.77E-13    0.11E-12  ^
    0.17E-12    0.25E-12    0.38E-12    0.57E-12    0.85E-12  ^
    0.13E-11    0.18E-11    0.26E-11    0.38E-11    0.53E-11  ^
    0.75E-11    0.10E-10    0.14E-10    0.19E-10    0.25E-10  ^
    0.32E-10    0.42E-10    0.53E-10    0.67E-10    0.83E-10  ^
    0.10E-09    0.13E-09    0.15E-09    0.18E-09    0.22E-09  ^
    0.27E-09    0.32E-09    0.39E-09    0.46E-09    0.56E-09  ^
    0.68E-09    0.82E-09    0.99E-09    0.12E-08    0.15E-08  ^
    0.18E-08    0.22E-08    0.27E-08    0.33E-08    0.40E-08  ^
    0.49E-08    0.61E-08    0.74E-08    0.92E-08    0.11E-07  ^
    0.14E-07    0.17E-07    0.20E-07    0.25E-07    0.30E-07  ^
    0.35E-07    0.42E-07    0.49E-07    0.57E-07    0.66E-07  ^
    0.76E-07    0.87E-07    0.99E-07    0.11E-06    0.13E-06  ^
    0.14E-06    0.16E-06    0.18E-06    0.20E-06    0.22E-06  ^
    0.24E-06    0.27E-06    0.29E-06    0.32E-06    0.35E-06  ^
    0.39E-06    0.42E-06    0.46E-06    0.50E-06    0.54E-06  ^
    0.59E-06    0.63E-06    0.68E-06    0.74E-06    0.79E-06  ^
    0.85E-06    0.91E-06    0.98E-06    0.10E-05    0.11E-05  ^
    0.12E-05    0.12E-05    0.13E-05    0.14E-05    0.15E-05  ^
    0.15E-05    0.16E-05    0.17E-05    0.18E-05    0.19E-05  ^
    0.20E-05    0.21E-05    0.23E-05    0.24E-05    0.25E-05  ^
    0.26E-05    0.28E-05    0.29E-05    0.31E-05    0.33E-05  ^
    0.36E-05    0.42E-05    0.50E-05    0.62E-05    0.78E-05  ^
    0.97E-05    0.12E-04    0.14E-04    0.17E-04    0.19E-04  ^
    0.21E-04    0.22E-04    0.25E-04    0.28E-04    0.37E-04  ^
    0.53E-04    0.82E-04    0.13E-03    0.19E-03    0.27E-03  ^
    0.37E-03    0.49E-03    0.63E-03    0.80E-03    0.10E-02  ^
    0.13E-02    0.16E-02    0.19E-02    0.24E-02    0.29E-02  ^
    0.36E-02    0.44E-02    0.54E-02    0.66E-02    0.80E-02  ^
    0.98E-02    0.12E-01    0.15E-01    0.18E-01    0.22E-01  ^
    0.27E-01    0.32E-01    0.39E-01    0.47E-01    0.56E-01  ^
    0.66E-01    0.77E-01    0.88E-01    0.10E+00    0.11E+00  ^
    0.12E+00    0.13E+00    0.14E+00    0.15E+00    0.15E+00  ^

O       _ALT     0.25     0.75     1.25     1.75     2.25  ^
     2.75     3.25     3.75     4.25     4.75  ^
     5.25     5.75     6.25     6.75     7.25  ^
     7.75     8.25     8.75     9.25     9.75  ^
    10.25    10.75    11.25    11.75    12.25  ^
    12.75    13.25    13.75    14.25    14.75  ^
    15.25    15.75    16.25    16.75    17.25  ^
    17.75    18.25    18.75    19.25    19.75  ^
    20.25    20.75    21.25    21.75    22.25  ^
    22.75    23.25    23.75    24.25    24.75  ^
    25.25    25.75    26.25    26.75    27.25  ^
    27.75    28.25    28.75    29.25    29.75  ^
    30.25    30.75    31.25    31.75    32.25  ^
    32.75    33.25    33.75    34.25    34.75  ^
    35.25    35.75    36.25    36.75    37.25  ^
    37.75    38.25    38.75    39.25    39.75  ^
    40.25    40.75    41.25    41.75    42.25  ^
    42.75    43.25    43.75    44.25    44.75  ^
    45.25    45.75    46.25    46.75    47.25  ^
    47.75    48.25    48.75    49.25    49.75  ^
    50.25    50.75    51.25    51.75    52.25  ^
    52.75    53.25    53.75    54.25    54.75  ^
    55.25    55.75    56.25    56.75    57.25  ^
    57.75    58.25    58.75    59.25    59.75  ^
    60.25    60.75    61.25    61.75    62.25  ^
    62.75    63.25    63.75    64.25    64.75  ^
    65.25    65.75    66.25    66.75    67.25  ^
    67.75    68.25    68.75    69.25    69.75  ^
    70.25    70.75    71.25    71.75    72.25  ^
    72.75    73.25    73.75    74.25    74.75  ^
    75.25    75.75    76.25    76.75    77.25  ^
    77.75    78.25    78.75    79.25    79.75  ^
    80.25    80.75    81.25    81.75    82.25  ^
    82.75    83.25    83.75    84.25    84.75  ^
    85.25    85.75    86.25    86.75    87.25  ^
    87.75    88.25    88.75    89.25    89.75  ^
    90.25    90.75    91.25    91.75    92.25  ^
    92.75    93.25    93.75    94.25    94.75  ^
    95.25    95.75    96.25    96.75    97.25  ^
    97.75    98.25    98.75    99.25    99.75  ^

Molecule H2O     

H2O     _MR    0.12E-01    0.11E-01    0.90E-02    0.76E-02    0.63E-02  ^
    0.52E-02    0.41E-02    0.33E-02    0.25E-02    0.19E-02  ^
    0.14E-02    0.11E-02    0.74E-03    0.51E-03    0.33E-03  ^
    0.21E-03    0.13E-03    0.78E-04    0.45E-04    0.25E-04  ^
    0.13E-04    0.84E-05    0.67E-05    0.55E-05    0.47E-05  ^
    0.42E-05    0.37E-05    0.34E-05    0.30E-05    0.27E-05  ^
    0.27E-05    0.27E-05    0.29E-05    0.30E-05    0.32E-05  ^
    0.35E-05    0.38E-05    0.43E-05    0.49E-05    0.56E-05  ^
    0.65E-05    0.78E-05    0.92E-05    0.10E-04    0.11E-04  ^
    0.11E-04    0.11E-04    0.11E-04    0.11E-04    0.11E-04  ^
    0.11E-04    0.11E-04    0.11E-04    0.11E-04    0.12E-04  ^
    0.11E-04    0.11E-04    0.11E-04    0.10E-04    0.10E-04  ^
    0.97E-05    0.93E-05    0.89E-05    0.84E-05    0.79E-05  ^
    0.74E-05    0.70E-05    0.65E-05    0.61E-05    0.58E-05  ^
    0.54E-05    0.51E-05    0.48E-05    0.45E-05    0.43E-05  ^
    0.41E-05    0.39E-05    0.37E-05    0.36E-05    0.34E-05  ^
    0.33E-05    0.32E-05    0.31E-05    0.30E-05    0.29E-05  ^
    0.28E-05    0.27E-05    0.27E-05    0.26E-05    0.25E-05  ^
    0.25E-05    0.24E-05    0.23E-05    0.23E-05    0.22E-05  ^
    0.22E-05    0.21E-05    0.21E-05    0.20E-05    0.20E-05  ^
    0.20E-05    0.19E-05    0.19E-05    0.18E-05    0.18E-05  ^
    0.18E-05    0.17E-05    0.17E-05    0.16E-05    0.16E-05  ^
    0.16E-05    0.15E-05    0.15E-05    0.15E-05    0.14E-05  ^
    0.14E-05    0.14E-05    0.13E-05    0.13E-05    0.13E-05  ^
    0.12E-05    0.12E-05    0.12E-05    0.12E-05    0.11E-05  ^
    0.11E-05    0.11E-05    0.11E-05    0.10E-05    0.10E-05  ^
    0.99E-06    0.96E-06    0.94E-06    0.91E-06    0.89E-06  ^
    0.86E-06    0.84E-06    0.81E-06    0.79E-06    0.77E-06  ^
    0.74E-06    0.72E-06    0.69E-06    0.65E-06    0.60E-06  ^
    0.53E-06    0.44E-06    0.34E-06    0.23E-06    0.15E-06  ^
    0.10E-06    0.69E-07    0.51E-07    0.40E-07    0.34E-07  ^
    0.31E-07    0.29E-07    0.28E-07    0.27E-07    0.26E-07  ^
    0.23E-07    0.20E-07    0.17E-07    0.15E-07    0.13E-07  ^
    0.12E-07    0.10E-07    0.95E-08    0.88E-08    0.82E-08  ^
    0.77E-08    0.72E-08    0.69E-08    0.65E-08    0.62E-08  ^
    0.59E-08    0.56E-08    0.53E-08    0.51E-08    0.48E-08  ^
    0.46E-08    0.43E-08    0.41E-08    0.39E-08    0.37E-08  ^
    0.35E-08    0.33E-08    0.32E-08    0.30E-08    0.29E-08  ^
    0.27E-08    0.26E-08    0.25E-08    0.24E-08    0.23E-08  ^
    0.23E-08    0.22E-08    0.22E-08    0.21E-08    0.21E-08  ^

H2O     _ALT     0.25     0.75     1.25     1.75     2.25  ^
     2.75     3.25     3.75     4.25     4.75  ^
     5.25     5.75     6.25     6.75     7.25  ^
     7.75     8.25     8.75     9.25     9.75  ^
    10.25    10.75    11.25    11.75    12.25  ^
    12.75    13.25    13.75    14.25    14.75  ^
    15.25    15.75    16.25    16.75    17.25  ^
    17.75    18.25    18.75    19.25    19.75  ^
    20.25    20.75    21.25    21.75    22.25  ^
    22.75    23.25    23.75    24.25    24.75  ^
    25.25    25.75    26.25    26.75    27.25  ^
    27.75    28.25    28.75    29.25    29.75  ^
    30.25    30.75    31.25    31.75    32.25  ^
    32.75    33.25    33.75    34.25    34.75  ^
    35.25    35.75    36.25    36.75    37.25  ^
    37.75    38.25    38.75    39.25    39.75  ^
    40.25    40.75    41.25    41.75    42.25  ^
    42.75    43.25    43.75    44.25    44.75  ^
    45.25    45.75    46.25    46.75    47.25  ^
    47.75    48.25    48.75    49.25    49.75  ^
    50.25    50.75    51.25    51.75    52.25  ^
    52.75    53.25    53.75    54.25    54.75  ^
    55.25    55.75    56.25    56.75    57.25  ^
    57.75    58.25    58.75    59.25    59.75  ^
    60.25    60.75    61.25    61.75    62.25  ^
    62.75    63.25    63.75    64.25    64.75  ^
    65.25    65.75    66.25    66.75    67.25  ^
    67.75    68.25    68.75    69.25    69.75  ^
    70.25    70.75    71.25    71.75    72.25  ^
    72.75    73.25    73.75    74.25    74.75  ^
    75.25    75.75    76.25    76.75    77.25  ^
    77.75    78.25    78.75    79.25    79.75  ^
    80.25    80.75    81.25    81.75    82.25  ^
    82.75    83.25    83.75    84.25    84.75  ^
    85.25    85.75    86.25    86.75    87.25  ^
    87.75    88.25    88.75    89.25    89.75  ^
    90.25    90.75    91.25    91.75    92.25  ^
    92.75    93.25    93.75    94.25    94.75  ^
    95.25    95.75    96.25    96.75    97.25  ^
    97.75    98.25    98.75    99.25    99.75  ^

Molecule OH      

OH      _MR    0.52E-13    0.58E-13    0.65E-13    0.73E-13    0.81E-13  ^
    0.90E-13    0.98E-13    0.11E-12    0.12E-12    0.12E-12  ^
    0.13E-12    0.13E-12    0.13E-12    0.13E-12    0.12E-12  ^
    0.11E-12    0.10E-12    0.96E-13    0.90E-13    0.84E-13  ^
    0.78E-13    0.75E-13    0.75E-13    0.75E-13    0.77E-13  ^
    0.81E-13    0.85E-13    0.92E-13    0.99E-13    0.11E-12  ^
    0.12E-12    0.13E-12    0.15E-12    0.17E-12    0.19E-12  ^
    0.21E-12    0.24E-12    0.28E-12    0.32E-12    0.38E-12  ^
    0.46E-12    0.55E-12    0.67E-12    0.80E-12    0.93E-12  ^
    0.11E-11    0.13E-11    0.15E-11    0.17E-11    0.20E-11  ^
    0.23E-11    0.27E-11    0.31E-11    0.36E-11    0.43E-11  ^
    0.50E-11    0.59E-11    0.69E-11    0.81E-11    0.95E-11  ^
    0.11E-10    0.13E-10    0.15E-10    0.18E-10    0.20E-10  ^
    0.23E-10    0.27E-10    0.30E-10    0.34E-10    0.39E-10  ^
    0.43E-10    0.48E-10    0.53E-10    0.58E-10    0.64E-10  ^
    0.70E-10    0.77E-10    0.84E-10    0.92E-10    0.10E-09  ^
    0.11E-09    0.12E-09    0.13E-09    0.14E-09    0.16E-09  ^
    0.17E-09    0.18E-09    0.20E-09    0.21E-09    0.22E-09  ^
    0.24E-09    0.25E-09    0.26E-09    0.28E-09    0.29E-09  ^
    0.30E-09    0.31E-09    0.33E-09    0.34E-09    0.35E-09  ^
    0.36E-09    0.37E-09    0.38E-09    0.39E-09    0.40E-09  ^
    0.41E-09    0.42E-09    0.43E-09    0.44E-09    0.45E-09  ^
    0.46E-09    0.47E-09    0.49E-09    0.50E-09    0.51E-09  ^
    0.52E-09    0.54E-09    0.55E-09    0.56E-09    0.58E-09  ^
    0.59E-09    0.61E-09    0.63E-09    0.64E-09    0.66E-09  ^
    0.68E-09    0.70E-09    0.72E-09    0.74E-09    0.76E-09  ^
    0.78E-09    0.81E-09    0.83E-09    0.86E-09    0.88E-09  ^
    0.92E-09    0.95E-09    0.10E-08    0.10E-08    0.11E-08  ^
    0.12E-08    0.13E-08    0.14E-08    0.15E-08    0.16E-08  ^
    0.17E-08    0.17E-08    0.17E-08    0.16E-08    0.14E-08  ^
