3.250E+04  9.77E+05  7.97E-09  3.03E-02
9.750E+04  9.07E+05  8.52E-09  2.65E-02
1.625E+05  8.42E+05  9.13E-09  2.29E-02
2.275E+05  7.82E+05  9.80E-09  1.98E-02
2.925E+05  7.25E+05  1.05E-08  1.69E-02
3.575E+05  6.72E+05  1.13E-08  1.45E-02
4.225E+05  6.22E+05  1.21E-08  1.22E-02
4.875E+05  5.76E+05  1.29E-08  1.03E-02
5.525E+05  5.32E+05  1.38E-08  8.55E-03
6.175E+05  4.92E+05  1.48E-08  7.07E-03
6.825E+05  4.54E+05  1.57E-08  5.76E-03
7.475E+05  4.19E+05  1.67E-08  4.61E-03
8.125E+05  3.86E+05  1.76E-08  3.63E-03
8.775E+05  3.56E+05  1.86E-08  2.82E-03
9.425E+05  3.28E+05  1.96E-08  2.14E-03
1.008E+06  3.01E+05  2.06E-08  1.59E-03
1.072E+06  2.77E+05  2.15E-08  1.14E-03
1.138E+06  2.54E+05  2.24E-08  7.82E-04
1.202E+06  2.32E+05  2.33E-08  5.31E-04
1.268E+06  2.13E+05  2.42E-08  4.00E-04
1.332E+06  1.94E+05  2.50E-08  3.30E-04
1.398E+06  1.78E+05  2.59E-08  2.68E-04
1.462E+06  1.62E+05  2.68E-08  2.19E-04
1.528E+06  1.48E+05  2.77E-08  1.87E-04
1.592E+06  1.35E+05  2.89E-08  1.60E-04
1.658E+06  1.23E+05  3.03E-08  1.60E-04
1.722E+06  1.12E+05  3.25E-08  1.60E-04
1.788E+06  1.02E+05  3.54E-08  1.61E-04
1.852E+06  9.30E+04  3.97E-08  1.61E-04
1.918E+06  8.46E+04  4.59E-08  1.61E-04
1.982E+06  7.70E+04  5.41E-08  1.61E-04
2.048E+06  7.01E+04  6.74E-08  1.61E-04
2.112E+06  6.38E+04  8.56E-08  1.62E-04
2.178E+06  5.80E+04  1.09E-07  1.63E-04
2.242E+06  5.27E+04  1.40E-07  1.63E-04
2.308E+06  4.79E+04  1.78E-07  1.64E-04
2.372E+06  4.35E+04  2.30E-07  1.66E-04
2.438E+06  3.95E+04  2.95E-07  1.67E-04
2.502E+06  3.59E+04  3.79E-07  1.69E-04
2.568E+06  3.26E+04  4.85E-07  1.71E-04
2.632E+06  2.95E+04  6.20E-07  1.73E-04
2.698E+06  2.68E+04  7.90E-07  1.75E-04
2.762E+06  2.43E+04  1.00E-06  1.78E-04
2.828E+06  2.21E+04  1.27E-06  1.81E-04
2.892E+06  2.01E+04  1.61E-06  1.84E-04
2.958E+06  1.82E+04  2.01E-06  1.87E-04
3.022E+06  1.65E+04  2.50E-06  1.91E-04
3.088E+06  1.50E+04  3.07E-06  1.95E-04
3.152E+06  1.36E+04  3.74E-06  1.99E-04
3.218E+06  1.24E+04  4.49E-06  2.03E-04
3.282E+06  1.12E+04  5.31E-06  2.08E-04
3.348E+06  1.02E+04  6.20E-06  2.13E-04
3.412E+06  9.23E+03  7.15E-06  2.18E-04
3.478E+06  8.38E+03  8.15E-06  2.23E-04
3.542E+06  7.60E+03  9.16E-06  2.28E-04
3.608E+06  6.89E+03  1.02E-05  2.34E-04
3.672E+06  6.25E+03  1.11E-05  2.40E-04
3.738E+06  5.67E+03  1.21E-05  2.46E-04
3.802E+06  5.14E+03  1.29E-05  2.52E-04
3.868E+06  4.65E+03  1.36E-05  2.59E-04
3.932E+06  4.22E+03  1.42E-05  2.65E-04
3.998E+06  3.82E+03  1.47E-05  2.72E-04
4.062E+06  3.46E+03  1.50E-05  2.79E-04
4.128E+06  3.13E+03  1.50E-05  2.86E-04
4.192E+06  2.83E+03  1.49E-05  2.94E-04
4.258E+06  2.57E+03  1.45E-05  3.01E-04
4.322E+06  2.32E+03  1.39E-05  3.09E-04
4.388E+06  2.10E+03  1.31E-05  3.17E-04
4.452E+06  1.90E+03  1.21E-05  3.24E-04
4.518E+06  1.72E+03  1.10E-05  3.32E-04
4.582E+06  1.56E+03  9.79E-06  3.39E-04
4.648E+06  1.41E+03  8.64E-06  3.46E-04
4.712E+06  1.28E+03  7.56E-06  3.52E-04
4.778E+06  1.16E+03  6.63E-06  3.58E-04
4.842E+06  1.05E+03  5.84E-06  3.62E-04
4.908E+06  9.48E+02  5.18E-06  3.65E-04
4.972E+06  8.58E+02  4.66E-06  3.67E-04
5.038E+06  7.76E+02  4.22E-06  3.68E-04
5.102E+06  7.02E+02  3.87E-06  3.67E-04
5.168E+06  6.35E+02  3.57E-06  3.64E-04
5.232E+06  5.74E+02  3.32E-06  3.60E-04
5.298E+06  5.19E+02  3.10E-06  3.53E-04
5.362E+06  4.69E+02  2.90E-06  3.44E-04
5.428E+06  4.24E+02  2.71E-06  3.34E-04
5.492E+06  3.83E+02  2.54E-06  3.21E-04
5.558E+06  3.45E+02  2.37E-06  3.05E-04
5.622E+06  3.11E+02  2.20E-06  2.87E-04
5.688E+06  2.80E+02  2.04E-06  2.67E-04
5.752E+06  2.52E+02  1.90E-06  2.44E-04
5.818E+06  2.27E+02  1.79E-06  2.19E-04
5.882E+06  2.04E+02  1.72E-06  1.90E-04
5.948E+06  1.83E+02  1.72E-06  1.59E-04
6.012E+06  1.63E+02  1.80E-06  1.26E-04
6.078E+06  1.45E+02  2.03E-06  8.91E-05
6.142E+06  1.29E+02  2.54E-06  5.01E-05
6.208E+06  1.14E+02  3.41E-06  2.24E-05
6.272E+06  1.01E+02  4.60E-06  9.20E-06
6.338E+06  8.81E+01  6.11E-06  3.69E-06
6.402E+06  7.68E+01  8.29E-06  1.61E-06
6.468E+06  6.66E+01  1.26E-05  9.45E-07
