 Reaction rate profiles


     Z  Rx#       1          2          3          4          5          6          7          8          9         10
  2.307E+01  3.637E+03  6.057E+00  2.872E-03  1.797E+01  4.884E-01  2.176E+03  2.322E-05  5.805E-06  2.612E-04  5.610E-02
  2.373E+01  3.500E+03  6.297E+00  2.744E-03  1.741E+01  5.741E-01  2.259E+03  2.807E-05  7.017E-06  3.158E-04  7.498E-02
  2.438E+01  3.376E+03  6.536E+00  2.658E-03  1.582E+01  6.135E-01  2.128E+03  3.020E-05  7.551E-06  3.398E-04  9.482E-02
  2.502E+01  3.254E+03  6.763E+00  2.617E-03  1.295E+01  5.392E-01  1.649E+03  2.588E-05  6.470E-06  2.912E-04  1.096E-01
  2.568E+01  3.143E+03  6.970E+00  2.617E-03  1.047E+01  4.305E-01  1.161E+03  2.042E-05  5.105E-06  2.297E-04  1.266E-01
  2.632E+01  3.055E+03  7.153E+00  2.615E-03  9.364E+00  4.085E-01  9.716E+02  2.005E-05  5.012E-06  2.255E-04  1.600E-01
  2.698E+01  2.762E+03  7.319E+00  2.599E-03  9.096E+00  4.688E-01  9.805E+02  2.426E-05  6.064E-06  2.729E-04  2.148E-01
  2.762E+01  2.058E+03  7.451E+00  2.627E-03  9.126E+00  5.670E-01  1.037E+03  3.089E-05  7.723E-06  3.475E-04  2.901E-01
  2.827E+01  1.401E+03  7.543E+00  2.744E-03  9.281E+00  6.876E-01  1.093E+03  3.931E-05  9.827E-06  4.422E-04  3.883E-01
  2.893E+01  9.685E+02  7.609E+00  2.910E-03  9.507E+00  8.329E-01  1.146E+03  4.982E-05  1.245E-05  5.605E-04  5.171E-01
  2.957E+01  6.909E+02  7.648E+00  3.053E-03  9.730E+00  1.005E+00  1.200E+03  6.284E-05  1.571E-05  7.069E-04  6.870E-01
  3.023E+01  5.016E+02  7.659E+00  3.142E-03  9.911E+00  1.207E+00  1.258E+03  7.893E-05  1.973E-05  8.880E-04  9.111E-01
  3.088E+01  3.797E+02  7.646E+00  3.161E-03  1.003E+01  1.443E+00  1.321E+03  9.883E-05  2.471E-05  1.112E-03  1.208E+00
  3.152E+01  3.163E+02  7.611E+00  3.103E-03  1.009E+01  1.718E+00  1.389E+03  1.234E-04  3.085E-05  1.388E-03  1.601E+00
  3.217E+01  3.022E+02  7.552E+00  2.972E-03  1.006E+01  2.036E+00  1.463E+03  1.537E-04  3.843E-05  1.729E-03  2.121E+00
  3.283E+01  2.987E+02  7.470E+00  2.793E-03  9.965E+00  2.405E+00  1.542E+03  1.911E-04  4.778E-05  2.150E-03  2.807E+00
