3.250E+04  9.79E+05  1.23E-08  5.55E-02
9.750E+04  9.13E+05  1.27E-08  5.00E-02
1.625E+05  8.51E+05  1.28E-08  4.50E-02
2.275E+05  7.94E+05  1.29E-08  4.02E-02
2.925E+05  7.39E+05  1.29E-08  3.61E-02
3.575E+05  6.89E+05  1.29E-08  3.21E-02
4.225E+05  6.41E+05  1.29E-08  2.86E-02
4.875E+05  5.96E+05  1.29E-08  2.55E-02
5.525E+05  5.55E+05  1.30E-08  2.25E-02
6.175E+05  5.16E+05  1.31E-08  1.99E-02
6.825E+05  4.79E+05  1.32E-08  1.75E-02
7.475E+05  4.45E+05  1.34E-08  1.53E-02
8.125E+05  4.13E+05  1.36E-08  1.34E-02
8.775E+05  3.83E+05  1.39E-08  1.16E-02
9.425E+05  3.55E+05  1.42E-08  1.01E-02
1.008E+06  3.29E+05  1.45E-08  8.67E-03
1.072E+06  3.05E+05  1.49E-08  7.48E-03
1.138E+06  2.82E+05  1.54E-08  6.35E-03
1.202E+06  2.61E+05  1.60E-08  5.40E-03
1.268E+06  2.41E+05  1.66E-08  4.52E-03
1.332E+06  2.23E+05  1.73E-08  3.74E-03
1.398E+06  2.06E+05  1.80E-08  3.08E-03
1.462E+06  1.90E+05  1.88E-08  2.53E-03
1.528E+06  1.75E+05  1.97E-08  2.04E-03
1.592E+06  1.61E+05  2.07E-08  1.63E-03
1.658E+06  1.49E+05  2.18E-08  1.28E-03
1.722E+06  1.37E+05  2.30E-08  9.80E-04
1.788E+06  1.26E+05  2.43E-08  7.44E-04
1.852E+06  1.15E+05  2.57E-08  5.85E-04
1.918E+06  1.06E+05  2.72E-08  4.58E-04
1.982E+06  9.69E+04  2.88E-08  3.44E-04
2.048E+06  8.86E+04  3.06E-08  2.46E-04
2.112E+06  8.10E+04  3.25E-08  2.00E-04
2.178E+06  7.39E+04  3.46E-08  1.83E-04
2.242E+06  6.74E+04  3.67E-08  1.65E-04
2.308E+06  6.15E+04  3.90E-08  1.50E-04
2.372E+06  5.60E+04  4.15E-08  1.39E-04
2.438E+06  5.10E+04  4.42E-08  1.29E-04
2.502E+06  4.64E+04  4.71E-08  1.20E-04
2.568E+06  4.22E+04  5.00E-08  1.13E-04
2.632E+06  3.84E+04  5.30E-08  1.07E-04
2.698E+06  3.49E+04  5.61E-08  9.43E-05
2.762E+06  3.17E+04  5.92E-08  6.91E-05
2.828E+06  2.88E+04  6.24E-08  4.64E-05
2.892E+06  2.61E+04  6.57E-08  3.18E-05
2.958E+06  2.37E+04  6.90E-08  2.26E-05
3.022E+06  2.15E+04  7.23E-08  1.64E-05
3.088E+06  1.95E+04  7.57E-08  1.24E-05
3.152E+06  1.77E+04  7.92E-08  1.04E-05
3.218E+06  1.61E+04  8.28E-08  1.00E-05
3.282E+06  1.46E+04  8.64E-08  1.00E-05
3.348E+06  1.32E+04  9.00E-08  1.00E-05
3.412E+06  1.20E+04  9.38E-08  1.00E-05
3.478E+06  1.08E+04  9.76E-08  1.00E-05
3.542E+06  9.81E+03  1.02E-07  1.00E-05
3.608E+06  8.88E+03  1.06E-07  1.00E-05
3.672E+06  8.03E+03  1.10E-07  1.00E-05
3.738E+06  7.25E+03  1.14E-07  1.00E-05
3.802E+06  6.56E+03  1.19E-07  1.00E-05
3.868E+06  5.93E+03  1.24E-07  1.00E-05
3.932E+06  5.36E+03  1.29E-07  1.00E-05
3.998E+06  4.84E+03  1.35E-07  1.00E-05
4.062E+06  4.38E+03  1.41E-07  1.00E-05
4.128E+06  3.96E+03  1.47E-07  1.00E-05
4.192E+06  3.58E+03  1.54E-07  1.00E-05
4.258E+06  3.24E+03  1.61E-07  1.00E-05
4.322E+06  2.94E+03  1.69E-07  1.00E-05
4.388E+06  2.66E+03  1.77E-07  1.00E-05
4.452E+06  2.41E+03  1.86E-07  1.00E-05
4.518E+06  2.19E+03  1.96E-07  1.00E-05
4.582E+06  1.98E+03  2.06E-07  1.00E-05
4.648E+06  1.80E+03  2.17E-07  9.93E-06
4.712E+06  1.63E+03  2.28E-07  9.92E-06
4.778E+06  1.48E+03  2.39E-07  9.93E-06
4.842E+06  1.34E+03  2.51E-07  9.96E-06
4.908E+06  1.22E+03  2.62E-07  9.95E-06
4.972E+06  1.11E+03  2.73E-07  9.82E-06
5.038E+06  1.00E+03  2.82E-07  1.01E-05
5.102E+06  9.11E+02  2.90E-07  1.11E-05
5.168E+06  8.27E+02  2.95E-07  1.16E-05
5.232E+06  7.50E+02  2.99E-07  1.08E-05
5.298E+06  6.81E+02  3.00E-07  9.90E-06
5.362E+06  6.19E+02  2.98E-07  9.96E-06
5.428E+06  5.62E+02  2.95E-07  1.02E-05
5.492E+06  5.10E+02  2.89E-07  1.04E-05
5.558E+06  4.63E+02  2.81E-07  1.06E-05
5.622E+06  4.20E+02  2.70E-07  1.08E-05
5.688E+06  3.81E+02  2.57E-07  1.09E-05
5.752E+06  3.46E+02  2.41E-07  1.11E-05
5.818E+06  3.14E+02  2.23E-07  1.13E-05
5.882E+06  2.85E+02  2.05E-07  1.15E-05
5.948E+06  2.59E+02  1.86E-07  1.16E-05
6.012E+06  2.36E+02  1.70E-07  1.18E-05
6.078E+06  2.15E+02  1.55E-07  1.19E-05
6.142E+06  1.96E+02  1.43E-07  1.20E-05
6.208E+06  1.78E+02  1.34E-07  1.21E-05
6.272E+06  1.63E+02  1.30E-07  1.22E-05
6.338E+06  1.48E+02  1.32E-07  1.23E-05
6.402E+06  1.35E+02  1.45E-07  1.24E-05
6.468E+06  1.23E+02  1.90E-07  1.25E-05
