   214.381669345221       8.739999999999972E-004
   221.401449408397       8.740000000000003E-004
   228.115452336678       8.740000000000003E-004
   233.761919573166       8.740000000000003E-004
   238.179346272572       8.740000000000003E-004
   241.701673750219       8.740000000000003E-004
   244.541579664512       8.740000000000003E-004
   246.819192302197       8.739999999999996E-004
   248.665221742963       8.739999999999996E-004
   250.186751463193       8.726846566199165E-004
   251.444174001693       8.714043256209241E-004
   252.514374239412       8.720000000000012E-004
   253.414959704888       8.688941683263178E-004
   254.129842298183       8.662567657167421E-004
   254.672548416759       8.636225217980599E-004
   255.046365398268       8.610816307604014E-004
   255.240443470279       8.565486688960191E-004
   255.261905420447       8.512666967691153E-004
   255.137337415893       8.461894332471900E-004
   254.877253125526       8.391263651633187E-004
   254.457755238783       8.320870563243295E-004
   253.922698451888       8.245968103420777E-004
   253.359040968734       8.159560261630586E-004
   252.744950608673       8.063366582989802E-004
   252.037138660110       7.957729411593112E-004
   251.260895730481       7.857868934114660E-004
   250.433075076377       7.751951205633470E-004
   249.555683197483       7.628559817339519E-004
   248.663611249681       7.506342106288313E-004
   247.784961532693       7.380610325754710E-004
   246.937106810717       7.267291632778257E-004
   246.150177211805       7.151837112268771E-004
   245.450510451697       7.034994186410752E-004
   244.842248737500       6.907115349439858E-004
   244.317333899668       6.796459032732524E-004
   243.857573773541       6.683054952248754E-004
   243.439847710546       6.574663656130244E-004
   243.046719480375       6.468085540841544E-004
   242.658564424142       6.369574450624599E-004
   242.252752238406       6.257978524288653E-004
   241.838596944100       6.161552808429562E-004
   241.448179951326       6.078527637041558E-004
   241.081587385943       5.976018832477514E-004
   240.732371941023       5.895053097878014E-004
   240.469324945649       5.810779045413797E-004
   240.358108701122       5.726566543271188E-004
   240.350242636483       5.643133571276988E-004
   240.365969107295       5.577836567726097E-004
   240.351312122943       5.493870926501529E-004
   240.280726969414       5.426189674437612E-004
   240.160147427839       5.371393341906934E-004
   240.003578169413       5.313882491128894E-004
   239.831907320937       5.250559062374803E-004
   239.676331736205       5.191672541534724E-004
   239.572335849690       5.147466084966822E-004
   239.548742038177       5.096399673270498E-004
   239.621515481715       5.049185719292013E-004
   239.795541511964       5.015869815247515E-004
   240.066111635553       4.979231269200323E-004
   240.433086321105       4.958710483498954E-004
   240.878960488511       4.928959070239749E-004
   241.384151295353       4.898887545792443E-004
   241.950767087789       4.889839769206013E-004
   242.568366528782       4.870380716405695E-004
   243.198935759911       4.849930859888958E-004
   243.818032995468       4.850554563217786E-004
   244.498868039401       4.840573147861379E-004
   245.269054491595       4.830674037070406E-004
   245.826431229208       4.821183909395866E-004
   245.788462492901       4.830000000000005E-004
   246.021735816613       4.811588142643262E-004
   247.179204983994       4.819999999999997E-004
   248.117017660100       4.820000000000002E-004
   248.813355686010       4.620995343318300E-004
   249.904024176061       5.000539100951359E-004
   251.081273527437       5.521739389535693E-004
   252.253921228913       6.397916307638394E-004
   253.390157291224       7.123170688900011E-004
   254.555480680144       8.006130622061165E-004
   255.837522448186       9.212645638362284E-004
   257.132609567968       1.039051721674873E-003
   258.492145320641       1.187862936444113E-003
   259.996474151154       1.369791355768845E-003
   261.585270672650       1.601641025257709E-003
   263.137040218834       1.845824482092730E-003
   265.004229977097       2.112798097602758E-003
   267.596055122411       2.748213410189167E-003
   270.534480489576       3.535215408359980E-003
   273.343012366981       4.488017504699605E-003
   276.360421903374       5.647454422483327E-003
   279.288385999686       6.934901484601204E-003
   282.114118790057       8.421180806061343E-003
   284.883185854026       1.019342473530730E-002
   287.568510547493       1.209918346423082E-002
   290.213718476198       1.445621575714048E-002
   292.793647373507       1.689354630441467E-002
   295.344432886023       1.994856349010367E-002
   297.844504616731       2.305341229930984E-002
   300.324234571883       2.693370479567824E-002
   301.552460530601       2.891443668500789E-002
