AD Leo
nm      W/m^2/nm
165.5	3.6196E-03
165.7	6.1513E-03
165.8	6.1821E-03
166.0	5.1235E-03
166.2	3.7797E-03
166.4	3.2674E-03
166.5	2.5498E-03
166.7	1.2203E-03
166.9	1.3388E-03
167.0	1.3712E-03
167.2	1.1244E-03
167.4	1.4158E-03
167.5	7.6872E-04
167.7	2.7419E-04
167.9	6.5363E-04
168.0	1.9124E-04
168.4	2.9917E-05
168.5	3.1296E-04
168.7	2.7997E-04
168.9	3.8763E-04
169.0	7.6872E-04
169.2	9.4811E-04
169.4	8.9383E-04
169.5	1.0859E-03
169.7	6.6633E-04
169.9	1.0986E-03
170.0	6.9520E-04
170.2	6.7249E-04
170.4	5.9242E-04
170.5	7.3369E-04
170.7	3.9726E-04
170.9	2.0598E-04
171.0	4.7732E-04
171.2	8.9691E-04
171.4	3.6839E-04
171.6	4.9003E-04
171.7	9.7043E-04
171.9	9.0961E-04
172.0	7.8143E-04
172.2	4.0342E-04
172.4	4.8387E-04
172.6	7.2407E-04
172.7	3.8440E-04
172.9	4.4537E-04
173.1	9.5465E-04
173.2	9.6427E-04
173.4	1.0925E-03
173.6	9.7389E-04
173.7	8.4571E-04
173.9	7.5294E-04
174.1	6.0204E-04
174.2	5.5739E-04
174.4	1.8643E-04
174.6	8.0067E-04
174.7	1.5886E-03
174.9	1.5663E-03
175.1	1.6818E-03
175.2	1.5825E-03
175.4	1.1948E-03
175.6	8.4263E-04
175.7	7.1445E-04
175.9	6.8558E-04
176.1	4.2613E-04
176.2	3.9726E-04
176.4	3.3955E-04
176.6	5.9242E-04
176.8	7.3023E-04
176.9	2.1268E-04
177.1	4.5153E-04
177.2	3.1873E-04
177.4	4.0034E-04
177.6	4.6770E-04
177.8	4.2921E-04
177.9	3.3632E-04
178.1	2.6268E-04
178.3	3.9726E-04
178.4	3.1168E-04
178.6	7.1445E-04
178.8	6.1821E-04
178.9	1.8354E-04
179.1	1.2587E-04
179.6	1.9990E-04
179.8	2.9917E-04
179.9	3.3632E-04
180.1	3.9071E-04
180.3	6.5978E-04
180.4	8.7458E-04
180.6	1.9093E-03
180.8	3.2674E-03
180.9	3.0560E-03
181.1	2.9471E-03
181.3	2.8220E-03
181.4	3.7478E-03
181.6	5.3506E-03
181.8	5.7972E-03
181.9	4.4191E-03
182.1	2.3158E-03
182.3	1.1402E-03
182.4	8.7766E-04
182.6	3.7158E-04
182.8	4.0034E-04
183.0	3.7478E-04
183.1	2.4089E-04
183.3	4.7732E-04
183.4	3.6839E-04
183.6	7.4640E-05
183.8	2.1784E-04
184.0	3.1969E-04
184.1	3.2993E-04
184.3	2.6107E-04
184.5	4.2921E-04
184.6	5.4122E-04
184.8	5.3814E-04
185.0	5.0273E-04
185.1	5.2852E-04
185.3	5.9242E-04
185.5	9.9622E-04
185.6	1.0794E-03
185.8	9.5465E-04
186.0	8.2338E-04
186.1	7.0136E-04
186.3	4.9003E-04
186.5	6.0859E-04
186.6	3.7797E-04
186.8	5.4469E-04
187.0	5.4777E-04
187.1	6.0204E-04
187.3	5.4122E-04
187.5	4.3229E-04
187.6	2.8924E-04
187.8	1.6368E-04
188.0	1.0058E-04
188.2	2.6780E-04
188.3	4.6116E-04
188.5	3.5557E-04
188.6	3.8440E-04
188.8	2.0436E-04
189.0	4.8695E-04
189.2	9.0653E-04
189.3	1.0636E-03
189.5	1.3069E-03
189.7	1.3261E-03
189.8	1.2430E-03
190.0	9.4503E-04
190.2	8.5533E-04
190.3	8.1030E-04
190.5	5.2544E-04
190.7	5.3814E-04
190.8	4.5500E-04
191.0	6.2475E-04
191.2	9.4811E-04
191.3	9.4503E-04
191.5	9.3848E-04
191.7	7.6564E-04
191.8	6.2475E-04
192.0	5.6701E-04
192.2	4.4845E-04
192.3	3.5876E-04
192.5	4.6770E-04
192.7	6.2783E-04
192.8	8.2954E-04
193.0	9.1616E-04
193.2	1.1244E-03
193.3	1.0474E-03
193.5	8.3609E-04
193.7	7.8143E-04
193.8	4.9003E-04
194.0	4.3883E-04
194.2	3.5557E-04
194.4	4.1958E-04
194.5	3.9726E-04
194.7	4.6770E-04
194.8	4.5500E-04
195.0	5.4122E-04
195.2	5.4122E-04
195.4	6.4400E-04
195.5	7.2715E-04
195.7	7.2060E-04
195.9	8.2954E-04
196.0	7.3985E-04
196.2	7.7180E-04
196.4	8.2338E-04
196.5	8.5841E-04
196.7	7.4640E-04
196.9	6.0551E-04
197.0	7.0790E-04
197.2	7.6872E-04
197.4	7.6872E-04
197.5	9.5465E-04
197.7	8.9036E-04
197.9	6.7595E-04
198.5	8.8074E-04
198.8	1.5359E-03
199.0	1.4608E-03
199.3	1.4412E-03
199.6	2.1915E-03
199.8	2.5868E-03
200.1	2.2681E-03
200.4	2.0771E-03
200.6	1.4562E-03
200.9	1.7765E-03
201.2	1.8989E-03
201.4	1.8731E-03
201.7	2.2238E-03
202.0	2.6734E-03
202.2	1.7184E-03
202.5	1.4435E-03
202.8	1.5856E-03
203.0	1.1325E-03
203.3	9.0076E-04
203.6	9.8660E-04
203.8	1.0674E-03
204.1	3.8440E-04
204.4	4.8618E-04
204.6	4.8887E-04
204.9	1.1340E-03
205.2	1.6175E-03
205.4	1.5394E-03
205.7	1.1898E-03
206.0	1.1987E-03
206.2	1.8004E-05
207.0	1.0028E-03
207.3	1.2349E-03
207.6	1.5332E-03
207.8	1.6522E-03
208.1	1.1333E-03
208.4	4.0342E-04
208.6	5.7009E-04
208.9	6.2475E-04
209.2	1.8835E-04
209.4	2.4293E-04
209.7	4.6501E-04
210.0	5.2005E-04
210.2	7.3562E-04
210.5	1.4793E-03
210.8	1.6210E-03
211.0	1.3130E-03
211.3	9.1885E-04
211.6	1.1252E-03
211.8	9.6312E-04
212.1	1.3457E-03
212.4	1.1171E-03
212.6	8.1184E-04
212.9	3.3120E-04
213.7	1.9809E-04
214.0	7.6603E-04
214.2	1.0813E-03
214.5	1.8327E-03
214.8	1.6106E-03
215.0	5.7741E-04
215.3	7.0405E-04
215.6	1.2241E-03
215.8	1.0251E-03
216.1	8.5187E-04
216.4	1.6933E-03
216.6	1.3092E-03
216.9	7.9143E-04
217.2	2.5029E-04
217.4	3.5395E-04
217.7	5.2236E-04
218.0	3.4818E-04
218.2	5.5816E-05
218.5	1.3454E-06
219.6	8.9498E-05
219.8	5.0465E-04
220.1	5.6624E-04
220.4	9.3002E-04
220.6	1.4743E-03
220.9	1.5963E-03
221.2	1.6306E-03
221.4	1.8720E-03
221.7	1.9686E-03
222.0	2.6330E-03
222.2	2.0675E-03
222.5	1.9497E-03
222.8	1.8519E-03
223.0	1.5948E-03
223.3	1.0182E-03
223.6	9.8121E-04
223.8	6.9943E-04
224.1	9.6658E-04
224.4	1.0559E-03
224.6	1.2191E-03
224.9	1.6937E-03
225.2	2.6926E-03
225.4	2.7785E-03
225.7	2.5071E-03
226.0	2.3758E-03
226.2	2.3246E-03
226.5	2.5999E-03
226.8	2.5410E-03
227.0	3.0352E-03
227.3	2.7411E-03
227.6	2.5290E-03
227.8	1.7161E-03
228.1	1.9516E-03
228.4	1.6441E-03
228.6	2.1845E-03
228.9	2.1287E-03
229.2	2.3782E-03
229.4	2.3012E-03
229.7	2.7585E-03
230.0	3.0830E-03
230.3	3.0468E-03
230.5	3.4052E-03
230.8	3.0707E-03
231.0	2.7854E-03
231.3	2.2877E-03
231.6	2.6234E-03
231.8	2.2049E-03
232.1	2.7450E-03
232.4	3.0044E-03
232.6	3.4498E-03
232.9	3.9187E-03
233.2	4.4922E-03
233.4	5.0081E-03
233.7	5.8087E-03
234.0	6.4978E-03
234.2	7.1060E-03
234.5	7.3947E-03
234.8	7.1483E-03
235.0	6.7133E-03
235.3	6.2514E-03
235.6	6.0974E-03
235.9	6.2091E-03
236.1	6.4516E-03
236.4	6.3861E-03
236.7	6.2399E-03
236.9	6.0397E-03
237.2	5.9204E-03
237.5	6.1359E-03
237.7	7.7373E-03
238.0	8.9421E-03
238.3	8.9691E-03
238.5	9.0383E-03
238.8	8.8228E-03
239.1	7.6487E-03
239.3	7.1291E-03
239.6	6.7788E-03
239.8	6.9135E-03
240.1	7.3369E-03
240.4	7.4755E-03
240.7	7.3100E-03
240.9	7.2984E-03
241.2	6.5555E-03
241.5	5.1235E-03
241.7	4.0534E-03
242.0	3.1884E-03
242.3	2.6888E-03
242.5	2.4971E-03
242.8	2.6899E-03
243.1	3.0198E-03
243.3	3.3024E-03
243.6	3.2735E-03
243.9	3.3251E-03
244.1	3.4113E-03
244.4	3.2019E-03
244.7	3.0225E-03
244.9	3.0195E-03
245.2	3.0064E-03
245.5	3.0541E-03
245.7	3.1411E-03
246.0	2.9740E-03
246.3	3.0680E-03
246.5	3.1161E-03
246.8	3.1611E-03
247.1	3.4433E-03
247.3	4.3460E-03
247.6	4.8156E-03
247.9	5.3930E-03
248.1	5.6317E-03
248.4	5.6239E-03
248.7	5.1813E-03
248.9	5.0850E-03
249.2	4.6308E-03
249.5	4.4191E-03
249.7	4.1188E-03
250.0	3.9341E-03
250.3	3.7797E-03
250.5	3.9995E-03
250.8	4.2728E-03
251.1	4.5423E-03
251.3	4.6193E-03
251.6	4.4345E-03
251.9	4.3614E-03
252.1	4.2074E-03
252.4	4.1650E-03
252.7	4.0803E-03
252.9	4.1304E-03
253.2	4.2844E-03
253.5	4.4961E-03
253.7	4.6578E-03
254.0	4.7232E-03
254.3	4.8772E-03
254.5	4.4653E-03
254.8	3.9572E-03
255.1	3.4306E-03
255.3	3.2000E-03
255.6	2.9629E-03
255.9	3.1935E-03
256.1	3.4594E-03
256.4	3.5653E-03
256.7	3.5010E-03
256.9	3.5010E-03
257.2	3.4179E-03
257.5	3.3155E-03
257.7	3.6935E-03
258.0	4.5923E-03
258.3	5.1505E-03
258.5	5.2275E-03
258.8	5.5739E-03
259.1	5.9242E-03
259.3	7.0713E-03
259.6	8.0837E-03
259.9	8.6034E-03
260.1	9.2116E-03
260.4	9.9699E-03
260.7	9.7890E-03
260.9	9.9892E-03
261.2	1.0986E-02
261.5	1.1668E-02
261.7	1.1937E-02
262.0	1.2299E-02
262.3	1.3357E-02
262.5	1.4050E-02
262.8	1.3654E-02
263.1	1.1941E-02
263.3	9.5619E-03
263.6	6.6440E-03
263.9	4.0611E-03
264.1	2.4736E-03
264.4	2.2885E-03
264.7	2.3639E-03
264.9	2.1514E-03
265.2	2.0078E-03
265.5	2.0579E-03
265.7	2.0737E-03
266.0	2.2511E-03
266.3	2.5298E-03
266.5	2.7369E-03
266.8	2.7970E-03
267.1	2.8462E-03
267.3	2.5729E-03
267.6	2.3243E-03
267.9	2.1187E-03
268.1	2.1660E-03
268.4	2.0648E-03
268.7	2.1764E-03
268.9	2.2962E-03
269.2	2.4363E-03
269.5	2.3146E-03
269.7	2.3166E-03
270.0	2.2769E-03
270.3	2.3312E-03
270.6	2.5006E-03
270.8	2.8362E-03
271.1	3.1769E-03
271.3	3.3601E-03
271.6	3.4721E-03
271.9	3.6515E-03
272.2	3.8494E-03
272.4	4.1188E-03
272.7	4.6886E-03
272.9	5.1697E-03
273.2	5.7394E-03
273.5	6.1744E-03
273.8	6.5478E-03
274.0	6.8211E-03
274.3	7.5409E-03
274.5	7.7758E-03
274.8	7.7565E-03
275.1	7.7334E-03
275.4	7.6372E-03
275.6	6.7403E-03
275.9	5.8626E-03
276.1	5.2929E-03
276.4	4.6963E-03
276.7	4.0688E-03
277.0	3.7990E-03
277.2	3.6069E-03
277.5	3.4625E-03
277.7	3.2962E-03
278.0	3.3601E-03
278.3	3.8609E-03
278.5	5.2313E-03
278.8	9.6273E-03
279.1	1.7830E-02
279.4	2.8231E-02
279.6	3.4179E-02
279.9	4.1419E-02
280.1	4.1381E-02
280.4	3.3921E-02
280.7	2.3404E-02
281.0	1.6845E-02
281.2	8.1607E-03
281.5	3.7863E-03
281.8	2.9837E-03
282.0	2.8855E-03
282.3	2.9221E-03
282.6	3.0522E-03
282.8	2.9944E-03
283.1	3.0676E-03
283.4	3.1399E-03
283.6	3.1526E-03
283.9	3.3794E-03
284.2	3.6708E-03
284.4	3.9726E-03
284.7	4.8310E-03
285.0	5.6393E-03
285.2	5.7163E-03
285.5	5.6047E-03
285.8	5.3045E-03
286.0	4.5038E-03
286.3	3.7797E-03
286.6	3.6134E-03
286.8	3.5491E-03
287.1	3.5876E-03
287.4	3.7797E-03
287.6	4.0034E-03
287.9	4.1766E-03
288.2	4.1111E-03
288.4	4.0034E-03
288.7	3.6804E-03
289.0	3.2993E-03
289.2	2.9656E-03
289.5	2.9398E-03
289.8	2.9259E-03
290.0	2.9559E-03
290.3	2.9225E-03
290.6	3.0649E-03
290.8	3.1854E-03
291.1	3.3347E-03
291.4	3.4113E-03
291.6	3.7158E-03
291.9	4.0226E-03
292.2	4.6385E-03
292.4	5.1813E-03
292.7	5.3429E-03
293.0	5.3429E-03
293.2	5.2467E-03
293.5	4.8772E-03
293.8	4.5115E-03
294.0	4.5885E-03
294.3	4.5615E-03
294.6	4.5307E-03
294.8	4.7617E-03
295.1	5.0234E-03
295.4	5.0350E-03
295.6	4.9850E-03
295.9	5.0465E-03
296.2	4.8117E-03
296.4	4.6193E-03
296.7	4.6847E-03
297.0	4.8502E-03
297.2	4.8040E-03
297.5	4.8772E-03
297.8	5.0350E-03
298.0	5.0619E-03
298.3	5.0850E-03
298.6	5.1235E-03
298.8	4.9657E-03
299.1	4.6693E-03
299.4	4.4768E-03
299.6	4.4075E-03
299.9	4.2613E-03
300.2	4.2420E-03
300.4	4.1689E-03
300.7	4.1073E-03
301.0	4.0111E-03
301.2	4.1304E-03
301.5	4.1843E-03
301.8	4.2805E-03
302.0	4.1843E-03
302.3	4.0226E-03
302.6	3.9533E-03
302.8	3.8440E-03
303.1	3.7158E-03
303.4	3.7605E-03
303.6	3.8879E-03
303.9	3.8494E-03
304.2	3.7797E-03
304.4	3.8956E-03
304.7	4.0996E-03
305.0	4.2035E-03
305.2	4.5153E-03
305.5	4.8695E-03
305.8	4.8772E-03
306.0	4.7463E-03
306.3	4.7732E-03
306.6	4.4576E-03
306.8	4.1458E-03
307.1	3.9726E-03
307.4	3.8879E-03
307.6	3.7351E-03
307.9	3.7351E-03
308.2	3.7736E-03
308.4	3.9726E-03
308.7	4.1573E-03
309.0	4.2228E-03
309.2	4.2074E-03
309.5	4.3806E-03
309.8	4.3691E-03
310.1	4.4075E-03
310.3	4.5423E-03
310.6	4.5500E-03
310.8	4.4537E-03
311.1	4.4730E-03
311.4	4.3575E-03
311.7	4.2728E-03
311.9	4.4730E-03
312.2	4.5115E-03
312.4	4.6308E-03
312.7	4.8117E-03
313.0	4.8502E-03
313.3	4.7424E-03
313.5	4.7155E-03
313.8	4.5307E-03
314.0	4.4537E-03
314.3	4.6000E-03
314.6	4.8310E-03
314.9	4.9657E-03
315.1	5.1620E-03
315.4	5.2390E-03
315.6	5.2390E-03
315.9	5.0927E-03
316.2	4.9965E-03
316.4	4.9773E-03
316.7	5.0465E-03
317.0	5.1120E-03
317.3	5.3314E-03
317.5	5.5739E-03
317.8	5.6624E-03
318.0	5.8934E-03
318.3	6.2206E-03
318.6	6.3168E-03
318.9	6.7441E-03
319.1	7.0521E-03
319.4	7.1291E-03
319.6	7.1098E-03
319.9	6.8673E-03
320.2	6.5786E-03
320.5	6.4901E-03
320.7	6.2668E-03
321.0	6.0281E-03
321.2	6.2283E-03
321.5	6.1359E-03
321.8	5.8472E-03
322.1	5.9434E-03
322.3	6.0474E-03
322.6	6.1821E-03
322.9	6.0782E-03
323.1	6.0281E-03
323.4	5.9011E-03
323.7	5.7587E-03
323.9	5.3506E-03
324.2	5.1389E-03
324.5	5.2005E-03
324.7	5.4777E-03
325.0	6.0204E-03
325.3	6.7133E-03
325.5	7.6372E-03
325.8	7.6295E-03
326.1	7.3485E-03
326.3	6.3669E-03
326.6	5.8472E-03
326.9	5.0735E-03
327.1	5.4507E-03
327.4	6.2591E-03
327.7	7.9374E-03
327.9	8.8420E-03
328.2	9.7967E-03
328.5	9.5387E-03
328.7	9.0537E-03
329.0	8.4571E-03
329.3	8.9614E-03
329.5	9.0845E-03
329.8	9.5580E-03
330.1	1.0143E-02
330.3	9.7313E-03
330.6	8.5726E-03
330.9	8.0221E-03
331.1	8.1630E-03
331.4	8.1180E-03
331.7	7.9470E-03
332.0	7.9920E-03
332.3	7.9200E-03
332.6	7.6320E-03
332.9	7.5600E-03
333.2	7.5870E-03
333.5	7.5870E-03
333.8	7.3600E-03
334.1	7.3600E-03
334.4	7.3600E-03
334.7	7.3600E-03
335.0	7.2720E-03
335.3	7.1370E-03
335.6	7.0920E-03
335.9	7.0470E-03
336.2	6.9660E-03
336.5	6.8400E-03
336.8	6.6960E-03
337.1	6.6960E-03
337.4	6.3360E-03
337.7	6.2460E-03
338.0	5.8950E-03
338.3	5.6700E-03
338.6	5.3100E-03
338.9	5.0400E-03
339.2	4.7340E-03
339.5	4.3740E-03
339.8	3.9600E-03
340.1	3.7890E-03
340.4	3.7080E-03
340.7	3.6000E-03
341.0	3.4380E-03
341.3	3.4380E-03
341.6	3.3480E-03
341.9	3.3930E-03
342.2	3.3480E-03
342.5	3.3930E-03
342.8	3.3930E-03
343.1	3.3480E-03
343.4	3.1680E-03
343.7	3.1680E-03
344.0	3.1230E-03
344.3	3.0330E-03
344.6	2.9880E-03
344.9	2.8800E-03
345.2	2.8080E-03
345.5	2.7630E-03
345.8	2.7180E-03
346.1	2.7180E-03
346.4	2.8080E-03
346.7	2.8800E-03
347.0	2.9880E-03
347.3	3.1230E-03
347.6	3.2130E-03
347.9	3.3030E-03
348.2	3.5280E-03
348.5	3.5730E-03
348.8	3.7080E-03
349.1	3.8790E-03
349.4	4.0140E-03
349.7	4.1490E-03
350.0	4.2840E-03
350.3	4.3740E-03
350.6	4.5540E-03
350.9	4.7790E-03
351.2	4.9950E-03
351.5	5.1300E-03
351.8	5.2200E-03
352.1	5.3100E-03
352.4	5.3550E-03
352.7	5.4000E-03
353.0	5.4000E-03
353.3	5.3550E-03
353.6	5.3100E-03
353.9	5.3100E-03
354.2	5.3550E-03
354.5	5.3100E-03
354.8	5.2650E-03
355.1	5.2200E-03
355.4	5.1300E-03
355.7	5.0850E-03
356.0	5.2650E-03
356.3	5.2200E-03
356.6	5.1750E-03
356.9	5.1750E-03
357.2	5.2650E-03
357.5	5.2200E-03
357.8	5.2650E-03
358.1	5.3550E-03
358.4	5.2650E-03
358.7	5.2200E-03
358.9	5.2200E-03
359.0	5.2650E-03
359.5	5.1300E-03
360.0	4.7848E-03
360.5	6.6594E-03
361.0	6.5786E-03
361.5	7.4601E-03
362.0	8.0953E-03
362.5	9.8006E-03
363.0	9.8736E-03
363.5	9.1731E-03
364.0	9.2501E-03
364.5	9.5619E-03
365.0	1.0085E-02
365.5	8.3609E-03
366.0	1.0047E-02
366.5	8.7920E-03
367.0	7.4832E-03
367.5	7.8912E-03
368.0	8.7843E-03
368.5	9.4579E-03
369.0	1.1117E-02
369.5	1.3762E-02
370.0	1.3192E-02
370.5	1.5779E-02
371.0	1.3677E-02
371.5	1.2395E-02
372.0	1.2052E-02
372.5	1.2949E-02
373.0	1.0986E-02
373.5	1.2214E-02
374.0	1.4454E-02
374.5	1.5382E-02
375.0	1.5471E-02
375.5	1.6098E-02
376.0	2.0987E-02
376.5	2.1152E-02
377.0	2.2080E-02
377.5	2.3447E-02
378.0	2.3520E-02
378.5	2.0536E-02
379.0	2.0975E-02
379.5	2.1822E-02
380.0	2.1291E-02
380.5	2.1460E-02
381.0	2.1341E-02
381.5	1.8935E-02
382.0	1.7938E-02
382.5	2.1241E-02
383.0	2.2011E-02
383.5	2.3708E-02
384.0	2.5333E-02
384.5	2.5406E-02
385.0	2.0817E-02
385.5	2.0667E-02
386.0	2.0259E-02
386.5	2.0671E-02
387.0	2.0248E-02
387.5	2.1957E-02
388.0	3.0456E-02
388.5	2.9663E-02
389.0	2.8867E-02
389.5	3.0803E-02
390.0	3.1707E-02
390.5	2.5009E-02
391.0	2.5391E-02
391.5	2.6757E-02
392.0	2.4855E-02
392.5	5.2852E-02
393.0	5.2082E-02
393.5	5.0812E-02
394.0	5.1428E-02
394.5	5.3968E-02
395.0	2.4355E-02
395.5	2.4474E-02
396.0	5.4892E-02
396.5	5.6201E-02
397.0	5.7510E-02
397.5	6.2091E-02
398.0	6.3630E-02
398.5	3.8879E-02
399.0	4.0188E-02
399.5	4.0842E-02
400.0	4.1265E-02
400.5	4.4191E-02
401.0	4.5153E-02
401.5	4.5654E-02
402.0	4.4922E-02
402.5	4.2343E-02
403.0	4.2844E-02
403.5	4.0996E-02
404.0	4.3075E-02
404.5	4.5230E-02
405.0	4.9503E-02
405.5	4.7732E-02
406.0	5.0273E-02
406.5	4.9888E-02
407.0	4.9657E-02
407.5	4.9503E-02
408.0	5.1697E-02
408.5	5.2005E-02
409.0	5.6932E-02
409.5	5.7625E-02
410.0	5.6740E-02
410.5	5.5624E-02
411.0	5.5701E-02
411.5	5.2121E-02
412.0	5.1928E-02
412.5	5.2429E-02
413.0	5.4122E-02
413.5	5.3198E-02
414.0	5.3006E-02
414.5	5.4353E-02
415.0	5.7009E-02
415.5	5.7548E-02
416.0	5.9434E-02
416.5	5.8665E-02
417.0	5.8857E-02
417.5	5.7933E-02
418.0	5.6817E-02
418.5	5.6778E-02
