 1.25163E-08 2.84380E-18 2.90954E-04 1.49302E-19 1.58163E-12 8.71949E-09 8.46783E-10 9.43040E-21
 1.25036E-02 4.50000E-02 7.30503E-04 1.02497E-08 1.27417E-12 2.62703E-07 4.01326E-14 4.10248E-12
 7.13424E-22 1.23038E-13 1.01492E-11 3.01371E-17 3.24503E-18 1.67053E-36 5.46738E-08 7.81238E-19
 4.88817E-25 1.26027E-22 1.32377E-12 1.62285E-19 4.86604E-10 3.87518E-17 2.10003E-18 7.58034E-11
 4.12231E-17 9.09146E-13 1.59555E-08 4.40362E-18 3.36792E-04 2.56343E-19 2.16476E-12 1.13600E-08
 9.11364E-10 1.73463E-20 1.25036E-02 4.49999E-02 7.30503E-04 1.32971E-08 1.59571E-12 2.62621E-07
 4.30252E-14 5.52412E-12 1.11078E-21 1.89416E-13 1.34613E-11 4.01989E-17 4.96952E-18 2.99567E-36
 5.46721E-08 1.09722E-18 9.08130E-25 1.97374E-22 2.04657E-12 2.25285E-19 4.93906E-10 5.38095E-17
 4.43719E-18 1.33651E-10 9.55719E-17 1.51246E-12 2.17054E-08 6.60561E-18 3.84997E-04 4.42216E-19
 2.97259E-12 1.59505E-08 9.74985E-10 3.21729E-20 1.25036E-02 4.49998E-02 7.30503E-04 1.85572E-08
 1.93400E-12 2.62531E-07 4.60729E-14 7.26000E-12 1.73652E-21 2.90023E-13 1.73454E-11 5.19996E-17
 7.29262E-18 4.42810E-36 5.46702E-08 1.45275E-18 1.51162E-24 2.78447E-22 3.15314E-12 2.91940E-19
 5.01530E-10 6.29484E-17 8.16087E-18 1.98442E-10 1.98893E-16 2.03945E-12 3.00297E-08 9.65064E-18
 4.36116E-04 7.54489E-19 4.05387E-12 2.26809E-08 1.03324E-09 5.91880E-20 1.25036E-02 4.49997E-02
 7.30504E-04 2.62461E-08 2.32924E-12 2.62432E-07 4.87042E-14 9.19126E-12 2.65078E-21 4.29986E-13
 2.16325E-11 6.42038E-17 9.94388E-18 6.16492E-36 5.46681E-08 1.85230E-18 2.40768E-24 3.78778E-22
 4.70884E-12 3.60850E-19 5.09442E-10 6.79172E-17 1.40577E-17 2.71377E-10 3.87138E-16 2.45805E-12
 4.33042E-08 1.38828E-17 4.17835E-04 1.31116E-18 5.57800E-12 3.34176E-08 1.09104E-09 1.11272E-19
 1.25036E-02 4.49995E-02 7.30504E-04 3.84942E-08 2.83443E-12 2.62301E-07 5.04215E-14 1.14565E-11
 4.03004E-21 6.47388E-13 2.69214E-11 7.78808E-17 1.54709E-17 8.23456E-36 5.46653E-08 2.39008E-18
 3.77129E-24 5.03631E-22 7.15284E-12 4.44080E-19 5.19204E-10 6.78094E-17 2.40244E-17 3.68720E-10
 7.83841E-16 2.79877E-12 8.77174E-08 2.04126E-17 2.04825E-04 3.06407E-18 9.04146E-12 6.93404E-08
 1.19325E-09 2.81783E-19 1.25036E-02 4.49990E-02 7.30505E-04 7.94235E-08 3.82179E-12 2.61927E-07
 3.76205E-14 1.52419E-11 5.96022E-21 1.36146E-12 4.18942E-11 1.04174E-16 5.33309E-17 1.04860E-35
 5.46572E-08 3.95214E-18 6.30869E-24 6.54804E-22 1.52750E-11 6.54607E-19 5.44938E-10 4.93767E-17
 5.21193E-17 6.47967E-10 2.65926E-15 3.24724E-12 2.66905E-07 3.12227E-17 1.68555E-04 1.06307E-17
 1.77959E-11 2.13311E-07 1.37002E-09 1.06624E-18 1.25036E-02 4.49972E-02 7.30512E-04 2.43442E-07
 6.44653E-12 2.60444E-07 3.43161E-14 2.43491E-11 1.59502E-20 4.17849E-12 9.40794E-11 1.73028E-16
 1.64175E-16 1.48414E-35 5.46245E-08 1.02386E-17 1.30640E-23 8.98975E-22 4.79285E-11 1.37372E-18
 6.36511E-10 2.57284E-17 1.62081E-16 1.62929E-09 1.67318E-14 3.37360E-12 6.50757E-07 4.65710E-17
 1.75212E-04 2.97282E-17 3.09384E-11 5.16399E-07 1.52424E-09 3.27977E-18 1.25036E-02 4.49931E-02
 7.30541E-04 5.91260E-07 1.07759E-11 2.57325E-07 3.40349E-14 3.75720E-11 3.74388E-20 9.94138E-12
 1.81690E-10 2.67290E-16 3.61752E-16 2.51715E-35 5.45549E-08 2.40291E-17 2.80812E-23 1.34650E-21
 1.17530E-10 2.68292E-18 8.03272E-10 1.72340E-17 4.20293E-16 3.42331E-09 7.83444E-14 2.90958E-12
 1.12974E-06 6.77524E-17 1.83472E-04 5.88697E-17 4.49998E-11 8.80711E-07 1.65902E-09 7.17492E-18
 1.25035E-02 4.49882E-02 7.30611E-04 1.01830E-06 1.56953E-11 2.53506E-07 3.47311E-14 5.01682E-11
 6.40782E-20 1.64881E-11 2.57239E-10 3.52324E-16 5.81202E-16 4.07653E-35 5.44688E-08 4.26770E-17
 5.10792E-23 1.96069E-21 2.03650E-10 4.09456E-18 9.73712E-10 1.52668E-17 7.94279E-16 5.28110E-09
 2.02763E-13 2.41989E-12 1.59057E-06 9.68682E-17 1.91313E-04 9.41203E-17 5.86224E-11 1.21084E-06
 1.79107E-09 1.26940E-17 1.25035E-02 4.49835E-02 7.30724E-04 1.41964E-06 2.06265E-11 2.49907E-07
 3.62904E-14 6.11720E-11 9.07221E-20 2.19095E-11 3.01223E-10 4.24608E-16 7.77505E-16 5.90909E-35
 5.43872E-08 6.29349E-17 7.98874E-23 2.68896E-21 2.85270E-10 5.27590E-18 1.10105E-09 1.53745E-17
 1.22621E-15 6.70107E-09 3.54266E-13 2.11401E-12 1.98567E-06 1.36138E-16 1.97881E-04 1.33228E-16
 7.16248E-11 1.47218E-06 1.91757E-09 1.98935E-17 1.25035E-02 4.49795E-02 7.30863E-04 1.75382E-06
 2.54324E-11 2.46898E-07 3.89914E-14 7.13918E-11 1.16976E-19 2.56857E-11 3.19627E-10 4.89137E-16
 9.50885E-16 7.76745E-35 5.43188E-08 8.27688E-17 1.13122E-22 3.49852E-21 3.53664E-10 6.15160E-18
 1.17844E-09 1.63652E-17 1.68114E-15 7.60121E-09 4.93379E-13 1.94763E-12 2.31807E-06 1.88385E-16
 2.03233E-04 1.76107E-16 8.43443E-11 1.67209E-06 2.03563E-09 2.91248E-17 1.25035E-02 4.49763E-02
 7.31012E-04 2.02599E-06 3.02052E-11 2.44440E-07 4.26837E-14 8.16245E-11 1.43503E-19 2.81017E-11
 3.22257E-10 5.50085E-16 1.10825E-15 9.51048E-35 5.42629E-08 1.01676E-16 1.50842E-22 4.38196E-21
 4.09531E-10 6.77614E-18 1.21668E-09 1.78163E-17 2.14787E-15 8.09086E-09 6.07377E-13 1.85586E-12
 2.60198E-06 2.57179E-16 2.07634E-04 2.23394E-16 9.71093E-11 1.82559E-06 2.14408E-09 4.09426E-17
 1.25034E-02 4.49737E-02 7.31164E-04 2.25085E-06 3.50589E-11 2.42405E-07 4.73163E-14 9.23735E-11
 1.71020E-19 2.95303E-11 3.15648E-10 6.09869E-16 1.25155E-15 1.10608E-34 5.42168E-08 1.19714E-16
 1.93689E-22 5.34076E-21 4.55654E-10 7.21493E-18 1.22640E-09 1.95443E-17 2.62002E-15 8.28086E-09
 7.01936E-13 1.80325E-12 2.85125E-06 3.47158E-16 2.11338E-04 2.75925E-16 1.10178E-10 1.94572E-06
 2.24456E-09 5.60849E-17 1.25034E-02 4.49715E-02 7.31314E-04 2.44202E-06 4.00912E-11 2.40677E-07
 5.20766E-14 1.03919E-10 1.96925E-19 3.02571E-11 3.03469E-10 6.70175E-16 1.37856E-15 1.23938E-34
 5.41777E-08 1.37151E-16 2.42516E-22 6.38421E-21 4.94699E-10 7.52035E-18 1.21480E-09 2.14318E-17
