 7.43392E-09 3.75209E-15 3.39432E-02 3.67990E-15 5.15756E-11 2.90299E-08 9.54512E-09 5.85580E-18
-2.42734E-07 5.90968E-04 1.04863E-05 5.07092E-08 4.95250E-11 5.10257E-09 4.38917E-12 2.64658E-11
 1.00882E-15 2.65222E-11 2.34256E-13 9.44246E-15 3.01248E-17 2.98718E-33 2.13158E-10 9.87665E-18
 6.20119E-22 1.95430E-19 1.01747E-12 9.17339E-18 1.07742E-11 9.80397E-18 7.22362E-18 5.36207E-11
 2.78495E-13 3.50198E-13 8.50894E-09 4.90948E-15 2.96717E-02 4.92101E-15 5.95777E-11 3.39143E-08
 1.07775E-08 8.07652E-18 4.02025E-08 5.90281E-04 1.04849E-05 5.86742E-08 5.52841E-11 5.02358E-09
 4.87317E-12 2.97680E-11 1.37306E-15 3.56966E-11 3.73420E-13 1.02118E-14 4.29538E-17 6.22666E-33
 2.11201E-10 1.38463E-17 8.56071E-22 2.62522E-19 1.44142E-12 1.23875E-17 1.06004E-11 1.29059E-17
 1.86866E-17 8.64678E-11 5.23287E-13 4.75815E-13 9.82357E-09 6.55867E-15 2.59605E-02 6.61012E-15
 6.88032E-11 4.02550E-08 1.24634E-08 1.11805E-17 3.34138E-07 5.89569E-04 1.04803E-05 6.86818E-08
 6.21551E-11 4.93965E-09 5.28234E-12 3.30549E-11 1.83104E-15 4.62257E-11 5.90939E-13 1.11917E-14
 6.12777E-17 1.42190E-32 2.09159E-10 2.00807E-17 1.19945E-21 3.68287E-19 2.00807E-12 1.66491E-17
 1.01786E-11 1.53782E-17 3.83039E-17 1.19007E-10 8.63725E-13 5.32069E-13 1.13245E-08 8.84184E-15
 2.24619E-02 8.80975E-15 7.90820E-11 4.77896E-08 1.45741E-08 1.53612E-17 6.38050E-07 5.88832E-04
 1.04714E-05 8.02720E-08 6.97837E-11 4.85057E-09 5.66641E-12 3.64244E-11 2.39710E-15 5.81096E-11
 9.32106E-13 1.23227E-14 8.79745E-17 3.39994E-32 2.07036E-10 2.96464E-17 1.68783E-21 5.26840E-19
 2.74388E-12 2.25065E-17 9.57495E-12 1.72030E-17 6.99529E-17 1.51568E-10 1.32248E-12 5.41954E-13
 1.28019E-08 1.19629E-14 1.95003E-02 1.14985E-14 8.96634E-11 5.53628E-08 1.71272E-08 2.06509E-17
 9.50524E-07 5.88073E-04 1.04569E-05 9.15924E-08 7.75963E-11 4.75611E-09 6.08616E-12 3.99434E-11
 3.07475E-15 7.00539E-11 1.45359E-12 1.35999E-14 1.25777E-16 8.20647E-32 2.04837E-10 4.35392E-17
 2.34855E-21 7.55143E-19 3.62059E-12 3.04379E-17 8.85274E-12 1.84325E-17 1.18791E-16 1.83486E-10
 1.89081E-12 5.23821E-13 1.41334E-08 1.62282E-14 1.66836E-02 1.46407E-14 1.00115E-10 6.23400E-08
 2.02010E-08 2.70575E-17 1.26994E-06 5.87295E-04 1.04351E-05 1.01658E-07 8.50811E-11 4.65606E-09
 6.57389E-12 4.36513E-11 3.86781E-15 8.11749E-11 2.24888E-12 1.50370E-14 1.81746E-16 2.07203E-31
 2.02568E-10 6.30983E-17 3.21511E-21 1.07821E-18 4.62701E-12 4.10121E-17 8.06857E-12 1.91184E-17
 1.91976E-16 2.14048E-10 2.55371E-12 4.91263E-13 1.52581E-08 2.20143E-14 1.43377E-02 1.82657E-14
 1.10240E-10 6.83447E-08 2.38463E-08 3.46810E-17 1.59463E-06 5.86501E-04 1.04044E-05 1.09957E-07
 9.22263E-11 4.55021E-09 7.13386E-12 4.75294E-11 4.78657E-15 9.07341E-11 3.44925E-12 1.66101E-14
 2.60755E-16 4.56784E-31 2.00235E-10 9.02335E-17 4.34462E-21 1.53406E-18 5.75898E-12 5.49179E-17
 7.26939E-12 1.93875E-17 2.98996E-16 2.42497E-10 3.28858E-12 4.52457E-13 1.61374E-08 2.98402E-14
 1.21116E-02 2.23361E-14 1.19856E-10 7.31672E-08 2.81489E-08 4.35176E-17 1.92296E-06 5.85694E-04
 1.03632E-05 1.16228E-07 9.86723E-11 4.43837E-09 7.76024E-12 5.14358E-11 5.81857E-15 9.80516E-11
 5.26063E-12 1.82577E-14 3.75497E-16 1.15608E-30 1.97843E-10 1.27337E-16 5.79413E-21 2.17187E-18
 7.01624E-12 7.28223E-17 6.49078E-12 1.93298E-17 4.52612E-16 2.68011E-10 4.06218E-12 4.12054E-13
 1.67646E-08 4.02945E-14 1.02702E-02 2.69088E-14 1.28926E-10 7.67265E-08 3.31239E-08 5.37084E-17
 2.25344E-06 5.84875E-04 1.03101E-05 1.20445E-07 1.04565E-10 4.32035E-09 8.41413E-12 5.50880E-11
 6.94161E-15 1.02523E-10 7.94480E-12 1.98360E-14 5.27816E-16 2.79729E-30 1.95397E-10 1.77738E-16
 7.66004E-21 3.06407E-18 8.40173E-12 9.52447E-17 5.75528E-12 1.90896E-17 6.68785E-16 2.89668E-10
 4.83531E-12 3.72367E-13 1.71347E-08 5.41546E-14 8.54820E-03 3.19288E-14 1.37344E-10 7.90292E-08
 3.88285E-08 6.52048E-17 2.58476E-06 5.84047E-04 1.02438E-05 1.22677E-07 1.09589E-10 4.19601E-09
 9.02556E-12 5.79447E-11 8.06933E-15 1.03664E-10 1.18656E-11 2.11225E-14 7.26073E-16 6.80368E-30
 1.92901E-10 2.45660E-16 1.00354E-20 4.30605E-18 9.92069E-12 1.22261E-16 5.07215E-12 1.87288E-17
 9.67772E-16 3.06405E-10 5.55865E-12 3.34497E-13 1.72703E-08 7.23795E-14 7.11604E-03 3.74837E-14
 1.45151E-10 8.01482E-08 4.52909E-08 7.82023E-17 2.91585E-06 5.83210E-04 1.01634E-05 1.23121E-07
 1.13966E-10 4.06525E-09 9.55709E-12 5.98185E-11 9.15807E-15 1.01274E-10 1.75052E-11 2.20136E-14
 9.60104E-16 1.66778E-29 1.90356E-10 3.37208E-16 1.30821E-20 6.04076E-18 1.15803E-11 1.53827E-16
 4.43559E-12 1.82784E-17 1.37127E-15 3.16982E-10 6.18056E-12 2.98112E-13 1.71897E-08 9.62732E-14
 5.82076E-03 4.35509E-14 1.52296E-10 8.01852E-08 5.26231E-08 9.26795E-17 3.24590E-06 5.82365E-04
 1.00682E-05 1.21980E-07 1.17458E-10 3.92803E-09 9.96932E-12 6.04856E-11 1.01337E-14 9.54323E-11
 2.56473E-11 2.24098E-14 1.23450E-15 4.14829E-29 1.87765E-10 4.60611E-16 1.69774E-20 8.46508E-18
 1.33883E-11 1.89342E-16 3.82120E-12 1.76176E-17 1.90113E-15 3.19945E-10 6.64218E-12 2.61501E-13
 1.69209E-08 1.27541E-13 4.71372E-03 5.01896E-14 1.58811E-10 7.92475E-08 6.09349E-08 1.08789E-16
 3.57438E-06 5.81512E-04 9.95770E-06 1.19507E-07 1.20230E-10 3.78436E-09 1.01543E-11 5.94428E-11
 1.08587E-14 8.65077E-11 3.69813E-11 2.21536E-14 1.51226E-15 1.05232E-28 1.85126E-10 6.28134E-16
 2.19742E-20 1.18877E-17 1.53510E-11 2.27055E-16 3.17292E-12 1.64155E-17 2.56577E-15 3.13593E-10
 6.88553E-12 2.20408E-13 1.65030E-08 1.68994E-13 3.71974E-03 5.73030E-14 1.64780E-10 7.74481E-08
 7.04734E-08 1.26658E-16 3.90115E-06 5.80650E-04 9.83185E-06 1.15979E-07 1.22515E-10 3.63432E-09
