 1.78364E-10 1.39857E-19 3.04881E-02 1.67839E-19 3.13476E-13 2.35834E-11 1.34029E-09 1.95807E-24
 1.74590E-06 5.58495E-03 8.44950E-06 1.46801E-10 4.90982E-13 7.78858E-07 1.45296E-12 3.59226E-10
 1.55075E-20 9.54369E-11 2.42857E-14 1.63049E-14 8.21508E-16 1.19500E-42 1.33053E-08 1.83509E-18
 1.74400E-25 3.57469E-24 3.42752E-14 1.60866E-17 6.86661E-10 4.83816E-21 2.03124E-23 6.84397E-11
 5.05156E-17 1.59490E-14 2.13367E-10 1.71852E-19 2.66257E-02 2.25059E-19 3.68121E-13 2.91452E-11
 1.44597E-09 2.74084E-24 1.74622E-06 5.58430E-03 8.45035E-06 1.81942E-10 5.57972E-13 7.78784E-07
 1.67605E-12 4.04784E-10 2.19249E-20 1.28189E-10 4.00389E-14 1.66779E-14 1.11407E-15 2.39090E-42
 1.33034E-08 2.47822E-18 2.35419E-25 4.67734E-24 4.98326E-14 2.16783E-17 6.95486E-10 6.35796E-21
 2.84421E-23 1.12432E-10 9.74438E-17 2.76274E-14 2.64129E-10 2.12178E-19 2.28259E-02 2.87870E-19
 4.04849E-13 3.80006E-11 1.57128E-09 3.74898E-24 1.74658E-06 5.58365E-03 8.45141E-06 2.38480E-10
 5.95171E-13 7.78710E-07 1.92573E-12 4.49419E-10 2.94670E-20 1.65705E-10 6.15358E-14 1.69873E-14
 1.50443E-15 4.58123E-42 1.33016E-08 3.17706E-18 3.03210E-25 5.96594E-24 7.19851E-14 2.76884E-17
 7.04188E-10 7.97139E-21 3.80903E-23 1.58488E-10 1.68709E-16 4.14126E-14 3.31503E-10 2.62959E-19
 1.97575E-02 3.66204E-19 4.43374E-13 5.06357E-11 1.71737E-09 5.14593E-24 1.74700E-06 5.58301E-03
 8.45270E-06 3.19749E-10 6.35296E-13 7.78636E-07 2.18315E-12 4.92936E-10 3.88366E-20 2.08525E-10
